product_id,warehouse_id,current_stock,reorder_point,safety_stock,last_updated
21344,W001,240,34,12,2026-06-30 20:00:49.794904
84974,W002,452,79,13,2026-06-30 20:00:49.794904
72821,W003,399,50,18,2026-06-30 20:00:49.794904
22596,W003,102,68,22,2026-06-30 20:00:49.794904
90123D,W003,170,34,13,2026-06-30 20:00:49.794904
90123A,W002,113,51,10,2026-06-30 20:00:49.794904
90148,W002,401,46,12,2026-06-30 20:00:49.794904
90016B,W002,142,70,28,2026-06-30 20:00:49.794904
90016A,W003,255,51,29,2026-06-30 20:00:49.794904
84847,W002,483,79,16,2026-06-30 20:00:49.794904
20898,W003,153,79,10,2026-06-30 20:00:49.794904
90183C,W003,168,42,24,2026-06-30 20:00:49.794904
DCGS0069,W001,461,30,22,2026-06-30 20:00:49.794904
84465,W001,115,66,26,2026-06-30 20:00:49.794904
20851,W003,464,54,24,2026-06-30 20:00:49.794904
84715,W002,129,48,30,2026-06-30 20:00:49.794904
84919,W003,357,57,11,2026-06-30 20:00:49.794904
84907,W002,490,34,12,2026-06-30 20:00:49.794904
85024B,W001,231,45,18,2026-06-30 20:00:49.794904
35637C,W001,260,32,14,2026-06-30 20:00:49.794904
71496B,W003,158,66,19,2026-06-30 20:00:49.794904
17028J,W002,251,54,27,2026-06-30 20:00:49.794904
17084A,W002,307,76,18,2026-06-30 20:00:49.794904
84795C,W003,91,54,24,2026-06-30 20:00:49.794904
62074B,W001,205,43,24,2026-06-30 20:00:49.794904
85063,W002,241,30,24,2026-06-30 20:00:49.794904
84801B,W002,253,38,26,2026-06-30 20:00:49.794904
84805A,W002,324,74,20,2026-06-30 20:00:49.794904
17136A,W002,498,65,21,2026-06-30 20:00:49.794904
84993a,W001,216,79,24,2026-06-30 20:00:49.794904
72807b,W003,417,63,17,2026-06-30 20:00:49.794904
84509b,W002,184,52,26,2026-06-30 20:00:49.794904
84708B,W003,221,51,27,2026-06-30 20:00:49.794904
44089A,W001,40,57,20,2026-06-30 20:00:49.794904
84723,W003,366,40,14,2026-06-30 20:00:49.794904
22038,W002,117,78,22,2026-06-30 20:00:49.794904
90098,W001,375,45,29,2026-06-30 20:00:49.794904
15058C,W002,48,70,20,2026-06-30 20:00:49.794904
22989,W002,369,67,15,2026-06-30 20:00:49.794904
84968d,W003,389,70,22,2026-06-30 20:00:49.794904
84509a,W003,256,40,18,2026-06-30 20:00:49.794904
84611B,W001,137,76,28,2026-06-30 20:00:49.794904
84612B,W002,105,47,12,2026-06-30 20:00:49.794904
22990,W001,496,39,24,2026-06-30 20:00:49.794904
85092,W001,378,59,30,2026-06-30 20:00:49.794904
DCGSSBOY,W001,225,58,18,2026-06-30 20:00:49.794904
DCGSSGIRL,W002,247,45,20,2026-06-30 20:00:49.794904
35815P,W003,473,30,11,2026-06-30 20:00:49.794904
21228,W003,202,77,30,2026-06-30 20:00:49.794904
84536a,W001,70,57,14,2026-06-30 20:00:49.794904
72812,W003,364,48,11,2026-06-30 20:00:49.794904
82001s,W001,141,75,23,2026-06-30 20:00:49.794904
75172,W001,110,68,26,2026-06-30 20:00:49.794904
45013,W002,402,56,28,2026-06-30 20:00:49.794904
21636,W001,309,59,15,2026-06-30 20:00:49.794904
71510,W001,386,30,16,2026-06-30 20:00:49.794904
44265,W002,60,49,21,2026-06-30 20:00:49.794904
90064B,W002,491,80,11,2026-06-30 20:00:49.794904
90064A,W003,482,37,28,2026-06-30 20:00:49.794904
90063A,W003,57,54,25,2026-06-30 20:00:49.794904
90063B,W003,280,74,14,2026-06-30 20:00:49.794904
90029,W002,99,70,20,2026-06-30 20:00:49.794904
44089C,W001,21,73,10,2026-06-30 20:00:49.794904
44236,W001,71,32,18,2026-06-30 20:00:49.794904
21898,W001,451,57,22,2026-06-30 20:00:49.794904
90024B,W002,441,77,21,2026-06-30 20:00:49.794904
84798B,W003,191,76,30,2026-06-30 20:00:49.794904
84803A,W001,143,69,25,2026-06-30 20:00:49.794904
21681,W001,280,46,16,2026-06-30 20:00:49.794904
35909B,W001,91,68,13,2026-06-30 20:00:49.794904
90180B,W001,479,43,16,2026-06-30 20:00:49.794904
90152C,W002,444,55,12,2026-06-30 20:00:49.794904
84859C,W003,396,45,26,2026-06-30 20:00:49.794904
79406,W003,448,63,11,2026-06-30 20:00:49.794904
22980,W003,207,64,24,2026-06-30 20:00:49.794904
22993,W003,343,68,13,2026-06-30 20:00:49.794904
23006,W003,396,57,22,2026-06-30 20:00:49.794904
23004,W001,489,44,20,2026-06-30 20:00:49.794904
23002,W002,62,50,21,2026-06-30 20:00:49.794904
23003,W002,207,73,20,2026-06-30 20:00:49.794904
23000,W001,242,64,12,2026-06-30 20:00:49.794904
22994,W001,351,62,30,2026-06-30 20:00:49.794904
22998,W003,252,30,16,2026-06-30 20:00:49.794904
84596f,W003,329,57,13,2026-06-30 20:00:49.794904
84596g,W001,500,34,18,2026-06-30 20:00:49.794904
22991,W002,255,64,30,2026-06-30 20:00:49.794904
22992,W001,244,54,20,2026-06-30 20:00:49.794904
22999,W001,464,56,17,2026-06-30 20:00:49.794904
22995,W002,329,74,21,2026-06-30 20:00:49.794904
22996,W003,303,64,19,2026-06-30 20:00:49.794904
22978,W001,495,40,20,2026-06-30 20:00:49.794904
22997,W002,81,57,16,2026-06-30 20:00:49.794904
23005,W002,325,47,15,2026-06-30 20:00:49.794904
20837,W001,300,47,23,2026-06-30 20:00:49.794904
47341A,W001,66,35,25,2026-06-30 20:00:49.794904
37491D,W002,284,52,23,2026-06-30 20:00:49.794904
44092C,W002,36,31,10,2026-06-30 20:00:49.794904
79331,W001,327,75,25,2026-06-30 20:00:49.794904
44092B,W001,20,44,29,2026-06-30 20:00:49.794904
90065A,W002,60,80,25,2026-06-30 20:00:49.794904
90026D,W003,37,73,10,2026-06-30 20:00:49.794904
90000A,W002,389,59,13,2026-06-30 20:00:49.794904
90026C,W003,45,71,21,2026-06-30 20:00:49.794904
90026B,W002,88,56,23,2026-06-30 20:00:49.794904
35638A,W001,493,64,15,2026-06-30 20:00:49.794904
84691,W003,276,47,30,2026-06-30 20:00:49.794904
84796A,W002,66,56,30,2026-06-30 20:00:49.794904
85065,W002,297,52,27,2026-06-30 20:00:49.794904
84858C,W002,247,33,19,2026-06-30 20:00:49.794904
84466,W003,457,35,11,2026-06-30 20:00:49.794904
84687,W002,368,60,17,2026-06-30 20:00:49.794904
90100,W002,267,44,17,2026-06-30 20:00:49.794904
84809B,W003,375,65,10,2026-06-30 20:00:49.794904
72140E,W002,406,43,13,2026-06-30 20:00:49.794904
10080,W001,261,58,23,2026-06-30 20:00:49.794904
17001,W002,463,80,19,2026-06-30 20:00:49.794904
71050,W001,54,73,18,2026-06-30 20:00:49.794904
90124A,W002,182,58,25,2026-06-30 20:00:49.794904
90135,W002,422,72,25,2026-06-30 20:00:49.794904
90157,W001,470,75,24,2026-06-30 20:00:49.794904
90176A,W002,396,72,11,2026-06-30 20:00:49.794904
90176C,W002,216,80,14,2026-06-30 20:00:49.794904
90177A,W001,327,45,24,2026-06-30 20:00:49.794904
90187A,W003,260,53,12,2026-06-30 20:00:49.794904
90001A,W001,51,54,18,2026-06-30 20:00:49.794904
84802B,W001,406,62,12,2026-06-30 20:00:49.794904
84803B,W001,438,32,17,2026-06-30 20:00:49.794904
23182,W001,259,60,20,2026-06-30 20:00:49.794904
20796,W002,455,76,21,2026-06-30 20:00:49.794904
22979,W003,401,46,29,2026-06-30 20:00:49.794904
23177,W001,87,46,18,2026-06-30 20:00:49.794904
23193,W001,258,62,27,2026-06-30 20:00:49.794904
23194,W002,381,51,24,2026-06-30 20:00:49.794904
23176,W003,244,35,13,2026-06-30 20:00:49.794904
22982,W001,119,55,21,2026-06-30 20:00:49.794904
23126,W002,110,74,10,2026-06-30 20:00:49.794904
23127,W002,448,54,15,2026-06-30 20:00:49.794904
16020C,W001,361,80,10,2026-06-30 20:00:49.794904
90016C,W001,151,58,14,2026-06-30 20:00:49.794904
90025D,W003,83,62,15,2026-06-30 20:00:49.794904
23128,W001,465,47,14,2026-06-30 20:00:49.794904
23183,W001,323,47,10,2026-06-30 20:00:49.794904
23179,W001,133,68,27,2026-06-30 20:00:49.794904
23178,W002,177,61,21,2026-06-30 20:00:49.794904
22981,W001,358,59,14,2026-06-30 20:00:49.794904
37423,W002,439,60,16,2026-06-30 20:00:49.794904
23180,W001,485,41,15,2026-06-30 20:00:49.794904
23049,W001,278,59,26,2026-06-30 20:00:49.794904
23053,W002,479,37,12,2026-06-30 20:00:49.794904
23054,W003,180,46,30,2026-06-30 20:00:49.794904
23050,W003,394,53,24,2026-06-30 20:00:49.794904
23052,W003,25,67,23,2026-06-30 20:00:49.794904
23051,W002,360,49,11,2026-06-30 20:00:49.794904
79026B,W002,289,70,14,2026-06-30 20:00:49.794904
23185,W003,405,48,16,2026-06-30 20:00:49.794904
23184,W001,464,62,21,2026-06-30 20:00:49.794904
90084,W001,42,58,28,2026-06-30 20:00:49.794904
35607B,W001,270,61,20,2026-06-30 20:00:49.794904
90038C,W001,152,68,20,2026-06-30 20:00:49.794904
62096B,W002,137,62,18,2026-06-30 20:00:49.794904
84593,W003,280,59,30,2026-06-30 20:00:49.794904
16248B,W003,37,42,26,2026-06-30 20:00:49.794904
23181,W003,214,50,25,2026-06-30 20:00:49.794904
23187,W001,257,80,17,2026-06-30 20:00:49.794904
23186,W002,142,55,14,2026-06-30 20:00:49.794904
84086B,W002,169,73,10,2026-06-30 20:00:49.794904
23010,W003,83,47,30,2026-06-30 20:00:49.794904
23007,W003,436,63,10,2026-06-30 20:00:49.794904
35611B,W003,182,46,12,2026-06-30 20:00:49.794904
23009,W002,88,44,10,2026-06-30 20:00:49.794904
23008,W003,246,71,24,2026-06-30 20:00:49.794904
72140F,W002,477,75,25,2026-06-30 20:00:49.794904
16202A,W002,151,55,19,2026-06-30 20:00:49.794904
21395,W003,75,44,28,2026-06-30 20:00:49.794904
85098B,W001,175,33,12,2026-06-30 20:00:49.794904
84842,W002,345,45,16,2026-06-30 20:00:49.794904
16161G,W001,33,36,25,2026-06-30 20:00:49.794904
85132c,W003,448,80,16,2026-06-30 20:00:49.794904
16259,W003,267,30,17,2026-06-30 20:00:49.794904
47013A,W003,199,51,25,2026-06-30 20:00:49.794904
22687,W003,417,61,10,2026-06-30 20:00:49.794904
90075,W001,178,33,10,2026-06-30 20:00:49.794904
90068,W001,347,49,10,2026-06-30 20:00:49.794904
35910B,W001,339,33,21,2026-06-30 20:00:49.794904
84750A,W001,484,67,28,2026-06-30 20:00:49.794904
78033,W001,439,66,27,2026-06-30 20:00:49.794904
37488A,W002,21,62,26,2026-06-30 20:00:49.794904
85030,W003,126,48,29,2026-06-30 20:00:49.794904
21637,W003,499,47,14,2026-06-30 20:00:49.794904
47344B,W002,120,42,13,2026-06-30 20:00:49.794904
46126A,W001,74,37,22,2026-06-30 20:00:49.794904
90182B,W002,122,36,15,2026-06-30 20:00:49.794904
37330,W001,262,70,25,2026-06-30 20:00:49.794904
90124C,W003,420,31,21,2026-06-30 20:00:49.794904
90131,W003,34,58,22,2026-06-30 20:00:49.794904
85224,W003,443,70,14,2026-06-30 20:00:49.794904
72759,W003,79,76,11,2026-06-30 20:00:49.794904
72732,W003,166,73,18,2026-06-30 20:00:49.794904
23077,W003,266,51,19,2026-06-30 20:00:49.794904
23076,W002,161,50,30,2026-06-30 20:00:49.794904
23078,W003,296,48,23,2026-06-30 20:00:49.794904
21770,W002,32,62,29,2026-06-30 20:00:49.794904
47013C,W001,342,52,21,2026-06-30 20:00:49.794904
84548,W003,306,61,24,2026-06-30 20:00:49.794904
15030,W003,63,57,12,2026-06-30 20:00:49.794904
23159,W002,376,33,17,2026-06-30 20:00:49.794904
23154,W002,197,76,19,2026-06-30 20:00:49.794904
23156,W002,422,64,22,2026-06-30 20:00:49.794904
23155,W003,264,58,29,2026-06-30 20:00:49.794904
84569C,W001,308,57,12,2026-06-30 20:00:49.794904
23158,W003,25,39,22,2026-06-30 20:00:49.794904
85145,W003,240,34,17,2026-06-30 20:00:49.794904
21839,W001,221,70,20,2026-06-30 20:00:49.794904
85049b,W003,459,65,15,2026-06-30 20:00:49.794904
85049d,W003,453,43,12,2026-06-30 20:00:49.794904
84856S,W003,372,59,12,2026-06-30 20:00:49.794904
20821,W002,185,36,22,2026-06-30 20:00:49.794904
84743C,W003,332,57,18,2026-06-30 20:00:49.794904
23157,W003,153,69,20,2026-06-30 20:00:49.794904
84549,W001,29,47,22,2026-06-30 20:00:49.794904
90014C,W002,469,70,10,2026-06-30 20:00:49.794904
35649,W001,359,31,12,2026-06-30 20:00:49.794904
84686,W001,297,70,17,2026-06-30 20:00:49.794904
84576,W001,375,66,21,2026-06-30 20:00:49.794904
84877A,W001,475,74,21,2026-06-30 20:00:49.794904
84875D,W003,397,30,11,2026-06-30 20:00:49.794904
23254,W001,67,59,16,2026-06-30 20:00:49.794904
23256,W003,277,49,28,2026-06-30 20:00:49.794904
90024D,W003,432,40,14,2026-06-30 20:00:49.794904
23255,W003,344,52,20,2026-06-30 20:00:49.794904
22039,W003,436,79,19,2026-06-30 20:00:49.794904
90025A,W003,159,42,26,2026-06-30 20:00:49.794904
37487B,W002,148,60,21,2026-06-30 20:00:49.794904
84839,W002,288,70,13,2026-06-30 20:00:49.794904
23205,W001,104,65,12,2026-06-30 20:00:49.794904
23201,W001,116,39,12,2026-06-30 20:00:49.794904
23207,W002,340,77,27,2026-06-30 20:00:49.794904
23199,W001,449,33,19,2026-06-30 20:00:49.794904
23206,W003,38,57,28,2026-06-30 20:00:49.794904
23204,W002,141,49,25,2026-06-30 20:00:49.794904
23208,W003,407,50,21,2026-06-30 20:00:49.794904
44242B,W001,73,35,18,2026-06-30 20:00:49.794904
PADS,W001,382,32,26,2026-06-30 20:00:49.794904
85132b,W002,383,33,23,2026-06-30 20:00:49.794904
84510e,W001,130,73,20,2026-06-30 20:00:49.794904
84731,W003,252,57,12,2026-06-30 20:00:49.794904
23065,W003,54,44,22,2026-06-30 20:00:49.794904
16202B,W002,284,39,21,2026-06-30 20:00:49.794904
23060,W001,449,40,25,2026-06-30 20:00:49.794904
23057,W003,73,79,16,2026-06-30 20:00:49.794904
23253,W002,479,30,24,2026-06-30 20:00:49.794904
90181C,W001,113,77,20,2026-06-30 20:00:49.794904
23066,W002,235,54,16,2026-06-30 20:00:49.794904
23068,W001,344,74,26,2026-06-30 20:00:49.794904
23075,W002,286,50,29,2026-06-30 20:00:49.794904
23153,W001,34,31,17,2026-06-30 20:00:49.794904
90036C,W002,151,50,11,2026-06-30 20:00:49.794904
23073,W003,222,78,14,2026-06-30 20:00:49.794904
90135A,W001,226,42,14,2026-06-30 20:00:49.794904
90159,W001,106,55,22,2026-06-30 20:00:49.794904
23146,W001,49,52,25,2026-06-30 20:00:49.794904
23061,W002,432,69,21,2026-06-30 20:00:49.794904
20823,W003,408,37,19,2026-06-30 20:00:49.794904
20827,W003,184,63,16,2026-06-30 20:00:49.794904
23055,W002,30,30,27,2026-06-30 20:00:49.794904
23056,W002,60,38,18,2026-06-30 20:00:49.794904
20997,W003,33,55,10,2026-06-30 20:00:49.794904
23140,W003,402,74,17,2026-06-30 20:00:49.794904
23141,W003,460,67,14,2026-06-30 20:00:49.794904
23135,W003,245,31,12,2026-06-30 20:00:49.794904
23132,W003,182,40,27,2026-06-30 20:00:49.794904
23071,W001,411,66,24,2026-06-30 20:00:49.794904
23152,W003,101,73,15,2026-06-30 20:00:49.794904
23134,W003,386,73,28,2026-06-30 20:00:49.794904
23133,W003,471,78,28,2026-06-30 20:00:49.794904
23147,W002,226,50,20,2026-06-30 20:00:49.794904
23148,W003,360,39,28,2026-06-30 20:00:49.794904
23144,W001,449,53,20,2026-06-30 20:00:49.794904
23142,W001,180,37,16,2026-06-30 20:00:49.794904
23136,W001,25,60,21,2026-06-30 20:00:49.794904
23139,W003,30,40,15,2026-06-30 20:00:49.794904
23138,W003,332,41,20,2026-06-30 20:00:49.794904
23150,W001,482,80,20,2026-06-30 20:00:49.794904
23145,W002,70,48,26,2026-06-30 20:00:49.794904
90025B,W001,69,58,12,2026-06-30 20:00:49.794904
23137,W002,236,39,22,2026-06-30 20:00:49.794904
72024U,W001,44,58,26,2026-06-30 20:00:49.794904
16049,W003,28,77,26,2026-06-30 20:00:49.794904
23069,W003,365,48,30,2026-06-30 20:00:49.794904
16244B,W002,77,35,12,2026-06-30 20:00:49.794904
23131,W002,157,37,30,2026-06-30 20:00:49.794904
23067,W002,498,46,21,2026-06-30 20:00:49.794904
47341B,W002,476,38,10,2026-06-30 20:00:49.794904
90021,W001,393,36,15,2026-06-30 20:00:49.794904
23163,W002,313,52,28,2026-06-30 20:00:49.794904
23284,W002,39,34,11,2026-06-30 20:00:49.794904
23283,W002,308,46,12,2026-06-30 20:00:49.794904
23162,W003,195,31,30,2026-06-30 20:00:49.794904
84016,W002,478,33,13,2026-06-30 20:00:49.794904
DCGS0004,W003,48,46,10,2026-06-30 20:00:49.794904
20838,W003,44,34,22,2026-06-30 20:00:49.794904
72811,W001,485,70,10,2026-06-30 20:00:49.794904
23048,W001,428,73,24,2026-06-30 20:00:49.794904
23042,W003,435,53,28,2026-06-30 20:00:49.794904
23041,W002,166,42,18,2026-06-30 20:00:49.794904
23040,W003,122,48,22,2026-06-30 20:00:49.794904
23064,W003,147,35,14,2026-06-30 20:00:49.794904
85225,W002,140,46,27,2026-06-30 20:00:49.794904
37471,W003,408,71,30,2026-06-30 20:00:49.794904
23130,W002,155,63,30,2026-06-30 20:00:49.794904
84629,W002,212,52,25,2026-06-30 20:00:49.794904
22987,W002,343,49,22,2026-06-30 20:00:49.794904
20836,W001,391,50,22,2026-06-30 20:00:49.794904
23160,W001,455,30,27,2026-06-30 20:00:49.794904
23161,W001,162,79,22,2026-06-30 20:00:49.794904
23164,W003,273,35,30,2026-06-30 20:00:49.794904
23149,W002,20,55,19,2026-06-30 20:00:49.794904
84705C,W002,83,73,25,2026-06-30 20:00:49.794904
23143,W001,100,73,12,2026-06-30 20:00:49.794904
23299,W003,434,60,10,2026-06-30 20:00:49.794904
23298,W003,460,48,26,2026-06-30 20:00:49.794904
23070,W003,369,62,10,2026-06-30 20:00:49.794904
23151,W001,112,60,10,2026-06-30 20:00:49.794904
90058A,W003,389,62,30,2026-06-30 20:00:49.794904
23043,W003,427,35,11,2026-06-30 20:00:49.794904
23045,W003,357,42,16,2026-06-30 20:00:49.794904
20964,W003,350,46,28,2026-06-30 20:00:49.794904
23200,W001,429,40,28,2026-06-30 20:00:49.794904
23202,W002,79,49,18,2026-06-30 20:00:49.794904
23203,W002,408,67,22,2026-06-30 20:00:49.794904
84859B,W001,212,52,23,2026-06-30 20:00:49.794904
23209,W001,159,45,10,2026-06-30 20:00:49.794904
23072,W001,111,76,14,2026-06-30 20:00:49.794904
23046,W002,250,34,28,2026-06-30 20:00:49.794904
23047,W002,319,63,28,2026-06-30 20:00:49.794904
23044,W002,41,65,28,2026-06-30 20:00:49.794904
90036A,W003,266,48,15,2026-06-30 20:00:49.794904
90083,W002,214,47,21,2026-06-30 20:00:49.794904
23282,W002,125,44,10,2026-06-30 20:00:49.794904
23280,W002,301,62,18,2026-06-30 20:00:49.794904
23190,W001,28,57,14,2026-06-30 20:00:49.794904
23191,W002,249,43,12,2026-06-30 20:00:49.794904
23192,W001,391,59,15,2026-06-30 20:00:49.794904
23175,W002,432,71,13,2026-06-30 20:00:49.794904
23174,W001,46,77,28,2026-06-30 20:00:49.794904
23173,W003,376,67,28,2026-06-30 20:00:49.794904
23172,W001,204,37,18,2026-06-30 20:00:49.794904
23171,W002,62,71,10,2026-06-30 20:00:49.794904
23170,W001,302,36,18,2026-06-30 20:00:49.794904
23081,W003,456,67,18,2026-06-30 20:00:49.794904
23084,W002,23,43,12,2026-06-30 20:00:49.794904
23281,W001,41,32,28,2026-06-30 20:00:49.794904
84509g,W002,211,77,24,2026-06-30 20:00:49.794904
23118,W003,128,60,15,2026-06-30 20:00:49.794904
23096,W002,57,30,28,2026-06-30 20:00:49.794904
23091,W002,36,35,17,2026-06-30 20:00:49.794904
23094,W001,190,65,17,2026-06-30 20:00:49.794904
23108,W002,42,49,10,2026-06-30 20:00:49.794904
23080,W002,70,60,22,2026-06-30 20:00:49.794904
23110,W003,36,53,26,2026-06-30 20:00:49.794904
23059,W002,288,65,13,2026-06-30 20:00:49.794904
23100,W003,139,59,30,2026-06-30 20:00:49.794904
23102,W003,261,48,19,2026-06-30 20:00:49.794904
23082,W002,115,40,20,2026-06-30 20:00:49.794904
16151A,W003,223,43,25,2026-06-30 20:00:49.794904
23093,W001,453,31,10,2026-06-30 20:00:49.794904
23109,W002,267,45,27,2026-06-30 20:00:49.794904
23103,W002,188,62,25,2026-06-30 20:00:49.794904
23112,W003,453,33,30,2026-06-30 20:00:49.794904
23111,W002,159,76,30,2026-06-30 20:00:49.794904
23079,W001,69,79,11,2026-06-30 20:00:49.794904
23167,W003,65,60,21,2026-06-30 20:00:49.794904
23104,W003,315,40,29,2026-06-30 20:00:49.794904
23168,W003,23,34,28,2026-06-30 20:00:49.794904
23169,W002,334,61,15,2026-06-30 20:00:49.794904
23165,W003,392,52,19,2026-06-30 20:00:49.794904
23101,W002,311,39,11,2026-06-30 20:00:49.794904
23089,W002,332,52,17,2026-06-30 20:00:49.794904
23107,W003,59,79,23,2026-06-30 20:00:49.794904
23088,W003,425,47,13,2026-06-30 20:00:49.794904
23106,W001,455,55,17,2026-06-30 20:00:49.794904
23087,W001,415,63,10,2026-06-30 20:00:49.794904
90035C,W002,388,33,20,2026-06-30 20:00:49.794904
23083,W003,261,74,28,2026-06-30 20:00:49.794904
23301,W003,78,60,23,2026-06-30 20:00:49.794904
23300,W001,453,63,18,2026-06-30 20:00:49.794904
23302,W001,378,66,15,2026-06-30 20:00:49.794904
47574B,W002,470,36,21,2026-06-30 20:00:49.794904
23090,W001,399,53,25,2026-06-30 20:00:49.794904
23092,W002,265,42,21,2026-06-30 20:00:49.794904
23085,W003,480,56,12,2026-06-30 20:00:49.794904
23099,W003,379,57,24,2026-06-30 20:00:49.794904
23086,W003,85,71,16,2026-06-30 20:00:49.794904
84661a,W001,191,60,16,2026-06-30 20:00:49.794904
23129,W003,71,54,15,2026-06-30 20:00:49.794904
90081B,W002,328,60,21,2026-06-30 20:00:49.794904
84804B,W003,93,77,26,2026-06-30 20:00:49.794904
84984B,W001,173,74,17,2026-06-30 20:00:49.794904
84984A,W003,399,48,30,2026-06-30 20:00:49.794904
90149,W003,364,54,30,2026-06-30 20:00:49.794904
85034a,W002,470,76,17,2026-06-30 20:00:49.794904
21310,W003,117,34,12,2026-06-30 20:00:49.794904
90018C,W001,88,38,22,2026-06-30 20:00:49.794904
23228,W002,84,38,16,2026-06-30 20:00:49.794904
84596l,W003,500,67,17,2026-06-30 20:00:49.794904
23227,W002,257,55,17,2026-06-30 20:00:49.794904
20667,W003,346,59,17,2026-06-30 20:00:49.794904
23226,W002,474,33,21,2026-06-30 20:00:49.794904
23221,W001,474,41,11,2026-06-30 20:00:49.794904
84206C,W003,146,66,25,2026-06-30 20:00:49.794904
23214,W001,140,42,13,2026-06-30 20:00:49.794904
23215,W002,339,50,26,2026-06-30 20:00:49.794904
23210,W002,99,71,24,2026-06-30 20:00:49.794904
23213,W001,125,40,11,2026-06-30 20:00:49.794904
23212,W003,492,78,12,2026-06-30 20:00:49.794904
23219,W002,401,55,23,2026-06-30 20:00:49.794904
23224,W002,21,46,17,2026-06-30 20:00:49.794904
23211,W003,268,35,12,2026-06-30 20:00:49.794904
23216,W001,57,32,26,2026-06-30 20:00:49.794904
23217,W002,63,74,26,2026-06-30 20:00:49.794904
23225,W002,109,51,13,2026-06-30 20:00:49.794904
84660a,W001,229,72,23,2026-06-30 20:00:49.794904
84805B,W003,151,70,28,2026-06-30 20:00:49.794904
23275,W001,490,44,22,2026-06-30 20:00:49.794904
23263,W002,96,44,18,2026-06-30 20:00:49.794904
23309,W002,498,78,23,2026-06-30 20:00:49.794904
23270,W003,230,59,29,2026-06-30 20:00:49.794904
23307,W003,356,38,18,2026-06-30 20:00:49.794904
23306,W003,336,66,14,2026-06-30 20:00:49.794904
23308,W002,193,75,10,2026-06-30 20:00:49.794904
23273,W003,271,72,20,2026-06-30 20:00:49.794904
23274,W003,408,71,21,2026-06-30 20:00:49.794904
90025E,W003,342,45,25,2026-06-30 20:00:49.794904
21373,W002,189,55,11,2026-06-30 20:00:49.794904
16043,W001,211,59,24,2026-06-30 20:00:49.794904
90102,W002,85,79,23,2026-06-30 20:00:49.794904
23240,W002,102,61,25,2026-06-30 20:00:49.794904
23238,W001,446,40,17,2026-06-30 20:00:49.794904
20901,W001,199,48,17,2026-06-30 20:00:49.794904
23243,W001,173,56,27,2026-06-30 20:00:49.794904
84415A,W003,357,73,12,2026-06-30 20:00:49.794904
23245,W003,383,78,16,2026-06-30 20:00:49.794904
23239,W002,270,77,18,2026-06-30 20:00:49.794904
23236,W003,255,38,23,2026-06-30 20:00:49.794904
23235,W001,156,67,21,2026-06-30 20:00:49.794904
23241,W001,141,54,28,2026-06-30 20:00:49.794904
23242,W002,101,66,30,2026-06-30 20:00:49.794904
23247,W001,362,34,17,2026-06-30 20:00:49.794904
23244,W003,56,47,25,2026-06-30 20:00:49.794904
23237,W003,320,47,12,2026-06-30 20:00:49.794904
22950,W001,281,55,26,2026-06-30 20:00:49.794904
82613a,W002,57,74,20,2026-06-30 20:00:49.794904
35966,W001,401,64,15,2026-06-30 20:00:49.794904
23310,W002,45,34,19,2026-06-30 20:00:49.794904
23321,W002,327,59,27,2026-06-30 20:00:49.794904
23220,W001,392,37,27,2026-06-30 20:00:49.794904
23264,W002,198,63,28,2026-06-30 20:00:49.794904
23265,W001,120,54,22,2026-06-30 20:00:49.794904
23266,W002,205,68,28,2026-06-30 20:00:49.794904
84824,W003,21,79,14,2026-06-30 20:00:49.794904
23269,W001,262,47,25,2026-06-30 20:00:49.794904
23268,W002,480,80,15,2026-06-30 20:00:49.794904
23252,W001,408,80,23,2026-06-30 20:00:49.794904
23322,W001,69,75,24,2026-06-30 20:00:49.794904
77079,W001,50,63,18,2026-06-30 20:00:49.794904
23286,W002,111,41,17,2026-06-30 20:00:49.794904
23338,W003,66,39,17,2026-06-30 20:00:49.794904
23285,W001,283,62,20,2026-06-30 20:00:49.794904
23288,W001,167,67,11,2026-06-30 20:00:49.794904
23343,W002,217,34,13,2026-06-30 20:00:49.794904
90026A,W001,417,66,22,2026-06-30 20:00:49.794904
90036B,W003,75,48,13,2026-06-30 20:00:49.794904
90001B,W001,325,34,12,2026-06-30 20:00:49.794904
23271,W003,103,58,27,2026-06-30 20:00:49.794904
23335,W001,338,58,12,2026-06-30 20:00:49.794904
23339,W003,360,67,30,2026-06-30 20:00:49.794904
23336,W001,181,44,24,2026-06-30 20:00:49.794904
23337,W003,67,76,26,2026-06-30 20:00:49.794904
23292,W003,234,60,24,2026-06-30 20:00:49.794904
23291,W001,267,55,12,2026-06-30 20:00:49.794904
23289,W001,273,43,27,2026-06-30 20:00:49.794904
23290,W002,87,45,27,2026-06-30 20:00:49.794904
23287,W002,108,53,16,2026-06-30 20:00:49.794904
23188,W001,363,79,26,2026-06-30 20:00:49.794904
23251,W001,266,42,20,2026-06-30 20:00:49.794904
23249,W003,181,51,16,2026-06-30 20:00:49.794904
23250,W003,209,78,17,2026-06-30 20:00:49.794904
23229,W002,62,76,16,2026-06-30 20:00:49.794904
23234,W003,403,61,28,2026-06-30 20:00:49.794904
23012,W003,431,59,30,2026-06-30 20:00:49.794904
23014,W003,95,56,15,2026-06-30 20:00:49.794904
23035,W002,248,65,14,2026-06-30 20:00:49.794904
84551,W002,108,34,10,2026-06-30 20:00:49.794904
